"year","month","fips_code","n"
2022,"September",6053,2
2022,"September",6059,3
2022,"September",6061,3
2022,"September",6065,5
2022,"September",6067,80
2022,"September",6071,2
2022,"September",6073,101
2022,"September",6075,57
2022,"September",6079,2
2022,"September",6081,1
2022,"September",6083,12
2022,"September",6085,40
2022,"September",6087,4
2022,"September",6097,2
2022,"September",6109,8
2022,"September",6111,12
2022,"September",8013,8
2022,"September",8031,10
2022,"September",8041,1
2022,"September",9001,8
2022,"September",9003,8
2022,"September",9005,4
2022,"September",9007,1
2022,"September",9009,20
2022,"September",9011,1
2022,"September",9013,1
2022,"September",9015,4
2022,"September",11001,179
2022,"September",12001,2
2022,"September",12011,4
2022,"September",12031,6
2022,"September",12039,1
2022,"September",12057,16
2022,"September",12073,10
2022,"September",12083,3
2022,"September",12086,15
2022,"September",12095,10
2022,"September",12115,1
2022,"September",12117,1
2022,"September",12127,8
2022,"September",13051,4
2022,"September",13059,12
2022,"September",13069,2
2022,"September",13089,4
2022,"September",13095,2
2022,"September",13113,1
2022,"September",13115,2
2022,"September",13121,50
2022,"September",13135,3
2022,"September",13141,2
2022,"September",13211,2
2022,"September",13245,6
2022,"September",15001,13
2022,"September",15003,16
2022,"September",16001,23
2022,"September",16005,1
2022,"September",16017,2
2022,"September",16019,1
2022,"September",16055,6
2022,"September",16069,2
2022,"September",17029,2
2022,"September",17031,163
2022,"September",17043,3
2022,"September",17051,10
2022,"September",17077,2
2022,"September",17089,2
2022,"September",17111,7
2022,"September",17113,1
2022,"September",17167,2
2022,"September",17197,1
2022,"September",17201,61
2022,"September",18003,2
2022,"September",18035,4
2022,"September",18039,36
2022,"September",18067,6
2022,"September",18097,9
2022,"September",18105,9
2022,"September",18141,4
2022,"September",18149,1
2022,"September",18157,7
2022,"September",19043,5
2022,"September",19057,93
2022,"September",19061,2
2022,"September",19103,15
2022,"September",19113,101
2022,"September",19153,2
2022,"September",19169,2
2022,"September",20015,4
2022,"September",20041,4
2022,"September",20055,60
2022,"September",20059,1
2022,"September",20091,6
2022,"September",20111,2
2022,"September",20125,1
2022,"September",21067,2
2022,"September",21111,5
2022,"September",21151,2
2022,"September",22033,1
2022,"September",22047,2
2022,"September",22055,3
2022,"September",22057,1
2022,"September",22067,1
2022,"September",22071,2
2022,"September",23001,2
2022,"September",23005,8
2022,"September",23007,10
2022,"September",23009,8
2022,"September",23011,2
2022,"September",23031,1
2022,"September",24003,90
2022,"September",24031,12
2022,"September",24033,8
2022,"September",24047,1
2022,"September",24510,17
2022,"September",25003,2
2022,"September",25005,10
2022,"September",25007,8
2022,"September",25009,16
2022,"September",25011,5
2022,"September",25013,20
2022,"September",25015,8
2022,"September",25017,47
2022,"September",25021,53
2022,"September",25023,5
2022,"September",25025,39
2022,"September",25027,6
2022,"September",26065,12
2022,"September",26077,4
2022,"September",26081,2
2022,"September",26101,2
2022,"September",26103,2
2022,"September",26115,2
2022,"September",26121,2
2022,"September",26125,2
2022,"September",26145,2
2022,"September",26161,24
2022,"September",26163,8
2022,"September",27003,12
2022,"September",27013,8
2022,"September",27017,6
2022,"September",27049,2
2022,"September",27053,59
2022,"September",27067,2
2022,"September",27099,1
2022,"September",27123,36
2022,"September",27137,37
2022,"September",27141,4
2022,"September",27169,2
2022,"September",28049,3
2022,"September",29051,7
2022,"September",29095,16
2022,"September",29099,1
2022,"September",29510,11
2022,"September",30031,2
2022,"September",30063,4
2022,"September",30077,2
2022,"September",30111,1
2022,"September",31001,10
2022,"September",31019,8
2022,"September",31055,12
2022,"September",31109,10
2022,"September",32003,10
2022,"September",32031,1
2022,"September",33003,2
2022,"September",33005,17
2022,"September",33007,8
2022,"September",33009,4
2022,"September",33011,8
2022,"September",33013,9
2022,"September",33015,13
2022,"September",33017,13
2022,"September",34001,2
2022,"September",34003,10
2022,"September",34009,3
2022,"September",34013,4
2022,"September",34017,12
2022,"September",34021,65
2022,"September",34023,4
2022,"September",34029,4
2022,"September",34031,2
2022,"September",34041,2
2022,"September",35001,4
2022,"September",35049,1
2022,"September",35057,5
2022,"September",36001,16
2022,"September",36005,5
2022,"September",36007,2
2022,"September",36021,2
2022,"September",36029,12
2022,"September",36043,2
2022,"September",36047,156
2022,"September",36053,2
2022,"September",36055,2
2022,"September",36059,2
2022,"September",36061,194
2022,"September",36067,32
2022,"September",36081,18
2022,"September",36085,2
2022,"September",36089,2
2022,"September",36093,10
2022,"September",36103,14
2022,"September",36109,15
2022,"September",36111,4
2022,"September",36119,13
2022,"September",37019,3
2022,"September",37021,1
2022,"September",37051,2
2022,"September",37055,3
2022,"September",37063,14
2022,"September",37071,3
2022,"September",37081,8
2022,"September",37085,1
2022,"September",37089,2
2022,"September",37097,2
2022,"September",37101,1
2022,"September",37119,5
2022,"September",37129,8
2022,"September",37135,3
2022,"September",37147,3
2022,"September",37167,2
2022,"September",37173,1
2022,"September",37179,3
2022,"September",37183,11
2022,"September",37189,1
2022,"September",38035,1
2022,"September",38101,2
2022,"September",39009,5
2022,"September",39025,2
2022,"September",39035,4
2022,"September",39043,1
2022,"September",39049,17
2022,"September",39061,5
2022,"September",39095,4
2022,"September",39099,7
2022,"September",39107,2
2022,"September",39113,1
2022,"September",39153,2
2022,"September",39169,60
2022,"September",39173,5
2022,"September",40021,2
2022,"September",40109,1
2022,"September",40115,1
2022,"September",40143,1
2022,"September",40147,5
2022,"September",41003,2
2022,"September",41005,1
2022,"September",41029,1
2022,"September",41039,4
2022,"September",41043,3
2022,"September",41047,4
2022,"September",41051,33
2022,"September",41071,3
2022,"September",42003,20
2022,"September",42011,16
2022,"September",42017,14
2022,"September",42019,14
2022,"September",42021,2
2022,"September",42033,2
2022,"September",42041,16
2022,"September",42043,37
2022,"September",42045,8
2022,"September",42049,1
2022,"September",42055,5
2022,"September",42063,3
2022,"September",42069,3
2022,"September",42071,16
2022,"September",42073,14
2022,"September",42079,37
2022,"September",42081,2
2022,"September",42089,16
2022,"September",42091,5
2022,"September",42095,22
2022,"September",42101,80
2022,"September",42107,34
2022,"September",42125,14
2022,"September",42129,14
2022,"September",42133,4
2022,"September",44005,9
2022,"September",44007,69
2022,"September",45003,4
2022,"September",45041,7
2022,"September",45045,3
2022,"September",46027,2
2022,"September",46099,6
2022,"September",46103,26
2022,"September",47001,8
2022,"September",47025,2
2022,"September",47037,2
2022,"September",47059,1
2022,"September",47065,1
2022,"September",47149,1
2022,"September",47157,10
2022,"September",48005,1
2022,"September",48041,8
2022,"September",48061,2
2022,"September",48085,6
2022,"September",48113,6
2022,"September",48121,7
2022,"September",48157,6
2022,"September",48201,13
2022,"September",48209,2
2022,"September",48215,2
2022,"September",48265,3
2022,"September",48309,2
2022,"September",48355,2
2022,"September",48439,8
2022,"September",48441,2
2022,"September",48453,26
2022,"September",48463,4
2022,"September",48479,3
2022,"September",48485,1
2022,"September",48491,4
2022,"September",49005,2
2022,"September",49035,36
2022,"September",49049,8
2022,"September",49053,5
2022,"September",50001,2
2022,"September",50007,5
2022,"September",50023,1
2022,"September",50027,4
2022,"September",51003,2
2022,"September",51013,11
2022,"September",51019,2
2022,"September",51027,2
2022,"September",51041,10
2022,"September",51047,4
2022,"September",51059,43
2022,"September",51061,12
2022,"September",51069,2
2022,"September",51087,7
2022,"September",51107,24
2022,"September",51109,2
2022,"September",51121,2
2022,"September",51125,1
2022,"September",51145,2
2022,"September",51147,3
2022,"September",51149,2
2022,"September",51153,18
2022,"September",51173,20
2022,"September",51177,4
2022,"September",51179,4
2022,"September",51187,2
2022,"September",51199,2
2022,"September",51510,21
2022,"September",51540,5
2022,"September",51550,2
2022,"September",51600,8
2022,"September",51610,17
2022,"September",51630,6
2022,"September",51660,8
2022,"September",51680,1
2022,"September",51683,6
2022,"September",51700,2
2022,"September",51730,2
2022,"September",51740,2
2022,"September",51760,20
2022,"September",51775,3
2022,"September",51800,2
2022,"September",51810,14
2022,"September",51830,6
2022,"September",51840,2
2022,"September",53011,38
2022,"September",53015,54
2022,"September",53029,16
2022,"September",53031,4
2022,"September",53033,77
2022,"September",53053,4
2022,"September",53061,4
2022,"September",53067,2
2022,"September",53071,3
2022,"September",53073,12
2022,"September",54003,12
2022,"September",54011,3
2022,"September",54027,2
2022,"September",54039,2
2022,"September",54061,5
2022,"September",55025,8
2022,"September",55031,6
2022,"September",55035,60
2022,"September",55059,10
2022,"September",55079,18
2022,"September",55087,2
2022,"September",55101,90
2022,"September",55111,1
2022,"September",55139,2
2022,"September",56025,5
2022,"September",66000,2
2022,"September",72000,22
2022,"September",NA,1
2022,"October",1003,4
2022,"October",1005,30
2022,"October",1007,30
2022,"October",1011,30
2022,"October",1015,2
2022,"October",1043,1
2022,"October",1047,2
2022,"October",1051,60
2022,"October",1053,30
2022,"October",1055,2
2022,"October",1069,3
2022,"October",1073,34
2022,"October",1089,37
2022,"October",1097,4
2022,"October",1101,5
2022,"October",1103,4
2022,"October",1115,30
2022,"October",1125,62
2022,"October",2020,6
2022,"October",2110,2
2022,"October",2150,2
2022,"October",4003,8
2022,"October",4005,3
2022,"October",4007,7
2022,"October",4013,87
2022,"October",4015,6
2022,"October",4019,28
2022,"October",4021,3
2022,"October",4025,8
2022,"October",5007,2
2022,"October",5045,6
2022,"October",5069,2
2022,"October",5083,2
2022,"October",5101,2
2022,"October",5105,2
2022,"October",5119,5
2022,"October",5129,2
2022,"October",5131,2
2022,"October",5135,2
2022,"October",5139,1
2022,"October",5143,1
2022,"October",6001,85
2022,"October",6007,7
2022,"October",6019,42
2022,"October",6023,16
2022,"October",6027,2
2022,"October",6029,10
2022,"October",6031,2
2022,"October",6037,324
2022,"October",6039,2
2022,"October",6041,5
2022,"October",6045,18
2022,"October",6047,5
2022,"October",6053,5
2022,"October",6055,4
2022,"October",6057,2
2022,"October",6059,24
2022,"October",6061,2
2022,"October",6063,2
2022,"October",6065,8
2022,"October",6067,104
2022,"October",6071,16
2022,"October",6073,114
2022,"October",6075,62
2022,"October",6077,2
2022,"October",6079,2
2022,"October",6081,18
2022,"October",6083,21
2022,"October",6085,39
2022,"October",6087,8
2022,"October",6089,2
2022,"October",6095,3
2022,"October",6097,8
2022,"October",6099,3
2022,"October",6101,2
2022,"October",6109,12
2022,"October",6111,6
2022,"October",6113,2
2022,"October",8001,5
2022,"October",8005,4
2022,"October",8013,17
2022,"October",8031,24
2022,"October",8035,2
2022,"October",8041,16
2022,"October",8045,2
2022,"October",8059,2
2022,"October",8067,2
2022,"October",8077,5
2022,"October",8085,2
2022,"October",8101,7
2022,"October",8107,2
2022,"October",8119,3
2022,"October",8123,2
2022,"October",9001,9
2022,"October",9003,6
2022,"October",9005,6
2022,"October",9009,26
2022,"October",9011,3
2022,"October",9013,1
2022,"October",9015,6
2022,"October",10001,5
2022,"October",10003,3
2022,"October",10005,2
2022,"October",11001,162
2022,"October",12001,15
2022,"October",12005,2
2022,"October",12009,8
2022,"October",12011,13
2022,"October",12015,2
2022,"October",12017,4
2022,"October",12019,6
2022,"October",12021,2
2022,"October",12031,17
2022,"October",12033,2
2022,"October",12035,4
2022,"October",12057,6
2022,"October",12061,2
2022,"October",12069,4
2022,"October",12071,6
2022,"October",12073,14
2022,"October",12083,8
2022,"October",12085,2
2022,"October",12086,33
2022,"October",12087,2
2022,"October",12089,2
2022,"October",12095,18
2022,"October",12097,4
2022,"October",12099,9
2022,"October",12103,2
2022,"October",12105,4
2022,"October",12109,5
2022,"October",12111,2
2022,"October",12115,4
2022,"October",12119,2
2022,"October",12121,2
2022,"October",12127,16
2022,"October",12131,2
2022,"October",13013,2
2022,"October",13021,4
2022,"October",13031,3
2022,"October",13039,2
2022,"October",13051,13
2022,"October",13057,6
2022,"October",13059,19
2022,"October",13063,2
2022,"October",13087,2
2022,"October",13089,3
2022,"October",13095,2
2022,"October",13103,2
2022,"October",13113,2
2022,"October",13115,2
2022,"October",13119,4
2022,"October",13121,75
2022,"October",13135,4
2022,"October",13137,2
2022,"October",13141,2
2022,"October",13185,2
2022,"October",13207,2
2022,"October",13215,6
2022,"October",13245,6
2022,"October",13247,2
2022,"October",13261,2
2022,"October",13291,2
2022,"October",13305,2
2022,"October",15001,17
2022,"October",15003,22
2022,"October",15009,3
2022,"October",16001,11
2022,"October",16005,4
2022,"October",16011,1
2022,"October",16019,2
2022,"October",16049,2
2022,"October",16055,8
2022,"October",16057,3
2022,"October",16069,1
2022,"October",17001,2
2022,"October",17007,2
2022,"October",17019,4
2022,"October",17027,2
2022,"October",17029,4
2022,"October",17031,178
2022,"October",17037,6
2022,"October",17043,22
2022,"October",17049,2
2022,"October",17051,10
2022,"October",17063,2
2022,"October",17077,7
2022,"October",17089,8
2022,"October",17093,2
2022,"October",17095,2
2022,"October",17097,8
2022,"October",17099,2
2022,"October",17109,2
2022,"October",17111,12
2022,"October",17113,6
2022,"October",17117,2
2022,"October",17119,2
2022,"October",17139,2
2022,"October",17143,2
2022,"October",17163,6
2022,"October",17167,9
2022,"October",17195,4
2022,"October",17197,9
2022,"October",17201,71
2022,"October",18001,2
2022,"October",18003,6
2022,"October",18005,2
2022,"October",18009,2
2022,"October",18011,2
2022,"October",18015,2
2022,"October",18021,2
2022,"October",18035,2
2022,"October",18039,95
2022,"October",18041,2
2022,"October",18057,2
2022,"October",18067,2
2022,"October",18077,2
2022,"October",18079,2
2022,"October",18085,2
2022,"October",18089,3
2022,"October",18091,4
2022,"October",18095,2
2022,"October",18097,10
2022,"October",18103,2
2022,"October",18105,3
2022,"October",18127,4
2022,"October",18141,8
2022,"October",18147,2
2022,"October",18157,6
2022,"October",19013,3
2022,"October",19027,2
2022,"October",19033,2
2022,"October",19043,4
2022,"October",19045,1
2022,"October",19057,95
2022,"October",19061,5
2022,"October",19081,2
2022,"October",19099,1
2022,"October",19103,18
2022,"October",19113,100
2022,"October",19127,2
2022,"October",19133,2
2022,"October",19147,2
2022,"October",19149,2
2022,"October",19153,8
2022,"October",19155,1
2022,"October",19163,7
2022,"October",19165,2
2022,"October",19179,1
2022,"October",19191,4
2022,"October",19193,2
2022,"October",20005,4
2022,"October",20015,5
2022,"October",20035,2
2022,"October",20041,7
2022,"October",20045,6
2022,"October",20055,62
2022,"October",20057,2
2022,"October",20059,2
2022,"October",20061,2
2022,"October",20063,2
2022,"October",20073,2
2022,"October",20077,2
2022,"October",20079,2
2022,"October",20087,2
2022,"October",20091,2
2022,"October",20103,2
2022,"October",20113,6
2022,"October",20119,2
2022,"October",20121,2
2022,"October",20125,2
2022,"October",20147,2
2022,"October",20155,2
2022,"October",20161,2
2022,"October",20169,1
2022,"October",20173,5
2022,"October",20177,3
2022,"October",20193,2
2022,"October",20209,6
2022,"October",21015,1
2022,"October",21019,2
2022,"October",21037,2
2022,"October",21059,3
2022,"October",21067,6
2022,"October",21073,2
2022,"October",21093,2
2022,"October",21111,11
2022,"October",21113,1
2022,"October",21117,2
2022,"October",21151,2
2022,"October",21173,2
2022,"October",21213,2
2022,"October",22019,2
2022,"October",22033,2
2022,"October",22057,4
2022,"October",22063,1
2022,"October",22067,1
2022,"October",22071,9
2022,"October",22073,2
2022,"October",22101,2
2022,"October",22103,2
2022,"October",22105,2
2022,"October",22109,2
2022,"October",22111,2
2022,"October",22117,2
2022,"October",23001,5
2022,"October",23005,7
2022,"October",23007,8
2022,"October",23009,10
2022,"October",23011,6
2022,"October",23013,1
2022,"October",23015,2
2022,"October",23019,4
2022,"October",23027,3
2022,"October",23029,2
2022,"October",24003,93
2022,"October",24005,8
2022,"October",24013,6
2022,"October",24017,4
2022,"October",24019,2
2022,"October",24021,4
2022,"October",24025,2
2022,"October",24031,18
2022,"October",24033,14
2022,"October",24045,2
2022,"October",24510,29
2022,"October",25001,8
2022,"October",25003,6
2022,"October",25005,10
2022,"October",25007,12
2022,"October",25009,24
2022,"October",25011,5
2022,"October",25013,18
2022,"October",25015,20
2022,"October",25017,66
2022,"October",25021,17
2022,"October",25023,61
2022,"October",25025,45
2022,"October",25027,20
2022,"October",26005,2
2022,"October",26019,2
2022,"October",26021,5
2022,"October",26025,2
2022,"October",26027,2
2022,"October",26033,2
2022,"October",26041,2
2022,"October",26043,2
2022,"October",26047,2
2022,"October",26049,4
2022,"October",26051,2
2022,"October",26055,2
2022,"October",26061,4
2022,"October",26065,12
2022,"October",26073,6
2022,"October",26075,2
2022,"October",26077,4
2022,"October",26081,12
2022,"October",26091,3
2022,"October",26093,12
2022,"October",26099,11
2022,"October",26101,2
2022,"October",26103,4
2022,"October",26105,2
2022,"October",26107,4
2022,"October",26111,5
2022,"October",26115,2
2022,"October",26117,2
2022,"October",26121,1
2022,"October",26125,20
2022,"October",26137,3
2022,"October",26139,4
2022,"October",26145,2
2022,"October",26147,4
2022,"October",26149,2
2022,"October",26151,4
2022,"October",26161,16
2022,"October",26163,60
2022,"October",27003,8
2022,"October",27007,2
2022,"October",27013,10
2022,"October",27025,2
2022,"October",27027,2
2022,"October",27031,2
2022,"October",27037,4
2022,"October",27053,64
2022,"October",27061,2
2022,"October",27083,2
2022,"October",27109,8
2022,"October",27123,21
2022,"October",27131,2
2022,"October",27137,30
2022,"October",27141,4
2022,"October",27145,3
2022,"October",27161,2
2022,"October",27169,4
2022,"October",27171,2
2022,"October",28033,4
2022,"October",28043,2
2022,"October",28047,7
2022,"October",28049,8
2022,"October",28059,2
2022,"October",28081,2
2022,"October",28105,2
2022,"October",28115,2
2022,"October",28117,2
2022,"October",28121,2
2022,"October",28125,2
2022,"October",29011,2
2022,"October",29019,10
2022,"October",29021,2
2022,"October",29023,2
2022,"October",29047,4
2022,"October",29071,2
2022,"October",29077,2
2022,"October",29095,31
2022,"October",29097,2
2022,"October",29099,2
2022,"October",29113,2
2022,"October",29161,6
2022,"October",29183,4
2022,"October",29189,8
2022,"October",29213,4
2022,"October",29217,2
2022,"October",29219,2
2022,"October",29510,18
2022,"October",30013,3
2022,"October",30021,1
2022,"October",30023,3
2022,"October",30029,2
2022,"October",30031,6
2022,"October",30049,2
2022,"October",30063,4
2022,"October",30067,2
2022,"October",30081,4
2022,"October",30111,6
2022,"October",31013,2
2022,"October",31019,2
2022,"October",31027,2
2022,"October",31029,2
2022,"October",31039,4
2022,"October",31041,2
2022,"October",31047,2
2022,"October",31053,2
2022,"October",31055,12
2022,"October",31067,2
2022,"October",31079,2
2022,"October",31081,2
2022,"October",31097,2
2022,"October",31109,11
2022,"October",31111,2
2022,"October",31119,2
2022,"October",31127,2
2022,"October",31141,2
2022,"October",31143,2
2022,"October",31159,2
2022,"October",32003,29
2022,"October",32005,3
2022,"October",32023,2
2022,"October",32031,6
2022,"October",32510,2
2022,"October",33001,5
2022,"October",33003,2
2022,"October",33005,12
2022,"October",33007,10
2022,"October",33009,8
2022,"October",33011,9
2022,"October",33013,17
2022,"October",33015,12
2022,"October",33017,15
2022,"October",34001,6
2022,"October",34003,18
2022,"October",34007,2
2022,"October",34009,5
2022,"October",34011,2
2022,"October",34013,11
2022,"October",34015,2
2022,"October",34017,10
2022,"October",34019,5
2022,"October",34021,62
2022,"October",34023,8
2022,"October",34025,4
2022,"October",34027,8
2022,"October",34029,8
2022,"October",34033,2
2022,"October",34035,2
2022,"October",34039,1
2022,"October",34041,2
2022,"October",35001,12
2022,"October",35009,2
2022,"October",35013,5
2022,"October",35035,2
2022,"October",35049,8
2022,"October",35055,4
2022,"October",36001,19
2022,"October",36003,2
2022,"October",36005,17
2022,"October",36007,2
2022,"October",36015,2
2022,"October",36019,2
2022,"October",36023,2
2022,"October",36025,15
2022,"October",36027,6
2022,"October",36029,26
2022,"October",36031,2
2022,"October",36033,5
2022,"October",36045,2
2022,"October",36047,164
2022,"October",36051,3
2022,"October",36055,12
2022,"October",36059,9
2022,"October",36061,194
2022,"October",36065,2
2022,"October",36067,69
2022,"October",36069,2
2022,"October",36071,4
2022,"October",36075,2
2022,"October",36081,19
2022,"October",36083,2
2022,"October",36085,4
2022,"October",36087,5
2022,"October",36089,7
2022,"October",36093,11
2022,"October",36095,2
2022,"October",36103,24
2022,"October",36105,2
2022,"October",36107,2
2022,"October",36109,12
2022,"October",36111,7
2022,"October",36113,3
2022,"October",36119,17
2022,"October",37001,4
2022,"October",37005,2
2022,"October",37007,2
2022,"October",37015,1
2022,"October",37019,2
2022,"October",37021,7
2022,"October",37025,3
2022,"October",37035,2
2022,"October",37043,2
2022,"October",37051,2
2022,"October",37057,2
2022,"October",37059,2
2022,"October",37063,4
2022,"October",37065,1
2022,"October",37067,9
2022,"October",37071,6
2022,"October",37073,2
2022,"October",37081,14
2022,"October",37083,2
2022,"October",37087,2
2022,"October",37089,4
2022,"October",37097,4
2022,"October",37099,2
2022,"October",37105,2
2022,"October",37109,2
2022,"October",37119,15
2022,"October",37129,12
2022,"October",37135,9
2022,"October",37139,1
2022,"October",37147,1
2022,"October",37159,4
2022,"October",37173,2
2022,"October",37175,2
2022,"October",37179,2
2022,"October",37183,15
2022,"October",37189,2
2022,"October",37191,1
2022,"October",38003,2
2022,"October",38015,2
2022,"October",38017,4
2022,"October",38035,2
2022,"October",38077,4
2022,"October",38101,2
2022,"October",39003,1
2022,"October",39009,5
2022,"October",39017,4
2022,"October",39023,4
2022,"October",39025,2
2022,"October",39027,3
2022,"October",39029,1
2022,"October",39035,21
2022,"October",39039,2
2022,"October",39049,23
2022,"October",39055,2
2022,"October",39057,4
2022,"October",39061,6
2022,"October",39063,2
2022,"October",39081,2
2022,"October",39093,2
2022,"October",39095,3
2022,"October",39099,5
2022,"October",39101,2
2022,"October",39103,2
2022,"October",39105,2
2022,"October",39109,2
2022,"October",39113,7
2022,"October",39139,2
2022,"October",39143,3
2022,"October",39147,2
2022,"October",39153,7
2022,"October",39155,3
2022,"October",39167,4
2022,"October",39169,62
2022,"October",40007,2
2022,"October",40027,8
2022,"October",40073,2
2022,"October",40101,4
2022,"October",40109,9
2022,"October",40119,2
2022,"October",40137,4
2022,"October",40143,4
2022,"October",40153,2
2022,"October",41003,2
2022,"October",41005,5
2022,"October",41007,2
2022,"October",41011,4
2022,"October",41015,5
2022,"October",41017,2
2022,"October",41025,2
2022,"October",41027,2
2022,"October",41029,7
2022,"October",41035,2
2022,"October",41039,23
2022,"October",41041,6
2022,"October",41047,8
2022,"October",41051,46
2022,"October",41059,2
2022,"October",41067,5
2022,"October",41071,3
2022,"October",42001,2
2022,"October",42003,132
2022,"October",42007,2
2022,"October",42009,2
2022,"October",42011,2
2022,"October",42015,6
2022,"October",42017,17
2022,"October",42019,3
2022,"October",42021,4
2022,"October",42027,6
2022,"October",42029,8
2022,"October",42031,4
2022,"October",42033,2
2022,"October",42043,10
2022,"October",42045,8
2022,"October",42047,2
2022,"October",42049,10
2022,"October",42055,2
2022,"October",42063,2
2022,"October",42069,2
2022,"October",42071,4
2022,"October",42077,6
2022,"October",42079,1
2022,"October",42081,7
2022,"October",42085,2
2022,"October",42089,4
2022,"October",42091,8
2022,"October",42093,2
2022,"October",42095,4
2022,"October",42097,4
2022,"October",42101,124
2022,"October",42103,2
2022,"October",42109,4
2022,"October",42117,2
2022,"October",42119,2
2022,"October",42125,6
2022,"October",42129,10
2022,"October",42133,5
2022,"October",44003,2
2022,"October",44005,12
2022,"October",44007,72
2022,"October",44009,2
2022,"October",45003,4
2022,"October",45007,1
2022,"October",45015,2
2022,"October",45019,4
2022,"October",45021,2
2022,"October",45043,2
2022,"October",45045,7
2022,"October",45051,4
2022,"October",45063,4
2022,"October",45073,2
2022,"October",45075,2
2022,"October",45079,7
2022,"October",45083,2
2022,"October",46059,2
2022,"October",46081,2
2022,"October",46099,9
2022,"October",46103,18
2022,"October",47001,10
2022,"October",47009,2
2022,"October",47031,4
2022,"October",47037,15
2022,"October",47049,2
2022,"October",47059,2
2022,"October",47065,2
2022,"October",47093,8
2022,"October",47107,2
2022,"October",47113,2
2022,"October",47119,2
2022,"October",47123,2
2022,"October",47141,2
2022,"October",47157,4
2022,"October",47187,1
2022,"October",48001,2
2022,"October",48005,2
2022,"October",48007,2
2022,"October",48009,2
2022,"October",48013,2
2022,"October",48027,8
2022,"October",48029,21
2022,"October",48039,4
2022,"October",48041,2
2022,"October",48049,2
2022,"October",48055,2
2022,"October",48057,2
2022,"October",48061,9
2022,"October",48067,2
2022,"October",48071,2
2022,"October",48083,2
2022,"October",48085,14
2022,"October",48091,2
2022,"October",48093,4
2022,"October",48097,4
2022,"October",48113,27
2022,"October",48121,10
2022,"October",48139,4
2022,"October",48141,2
2022,"October",48145,4
2022,"October",48157,6
2022,"October",48167,6
2022,"October",48181,4
2022,"October",48183,5
2022,"October",48185,4
2022,"October",48199,4
2022,"October",48201,29
2022,"October",48203,6
2022,"October",48209,2
2022,"October",48213,2
2022,"October",48215,11
2022,"October",48221,2
2022,"October",48225,2
2022,"October",48231,2
2022,"October",48241,4
2022,"October",48245,6
2022,"October",48251,2
2022,"October",48257,2
2022,"October",48277,2
2022,"October",48285,2
2022,"October",48291,2
2022,"October",48303,4
2022,"October",48309,4
2022,"October",48313,2
2022,"October",48315,2
2022,"October",48319,2
2022,"October",48321,2
2022,"October",48325,8
2022,"October",48329,2
2022,"October",48331,2
2022,"October",48339,6
2022,"October",48347,2
2022,"October",48349,2
2022,"October",48355,8
2022,"October",48361,6
2022,"October",48363,2
2022,"October",48365,4
2022,"October",48373,2
2022,"October",48375,4
2022,"October",48385,2
2022,"October",48397,2
2022,"October",48401,4
2022,"October",48423,2
2022,"October",48435,2
2022,"October",48439,28
2022,"October",48441,2
2022,"October",48451,7
2022,"October",48453,28
2022,"October",48457,2
2022,"October",48459,6
2022,"October",48463,9
2022,"October",48465,3
2022,"October",48467,2
2022,"October",48469,2
2022,"October",48471,3
2022,"October",48473,2
2022,"October",48477,2
2022,"October",48479,2
2022,"October",48481,6
2022,"October",48485,5
2022,"October",48491,7
2022,"October",48493,2
2022,"October",48499,2
2022,"October",48503,2
2022,"October",49005,2
2022,"October",49011,2
2022,"October",49035,20
2022,"October",49037,6
2022,"October",49049,9
2022,"October",49053,8
2022,"October",50007,6
2022,"October",50011,2
2022,"October",50019,2
2022,"October",50023,3
2022,"October",50025,2
2022,"October",50027,6
2022,"October",51013,2
2022,"October",51019,2
2022,"October",51059,4
2022,"October",51061,10
2022,"October",51077,2
2022,"October",51087,2
2022,"October",51107,2
2022,"October",51153,7
2022,"October",51179,4
2022,"October",51510,6
2022,"October",51540,1
2022,"October",51550,1
2022,"October",51580,2
2022,"October",51600,2
2022,"October",51610,10
2022,"October",51630,2
2022,"October",51640,2
2022,"October",51660,12
2022,"October",51680,8
2022,"October",51683,4
2022,"October",51760,12
2022,"October",51770,4
2022,"October",51790,2
2022,"October",51830,5
2022,"October",51840,4
2022,"October",53011,19
2022,"October",53015,97
2022,"October",53017,38
2022,"October",53021,2
2022,"October",53025,2
2022,"October",53029,20
2022,"October",53033,38
2022,"October",53035,6
2022,"October",53041,2
2022,"October",53053,12
2022,"October",53057,2
2022,"October",53061,4
2022,"October",53063,7
2022,"October",53065,4
2022,"October",53067,5
2022,"October",53073,12
2022,"October",53075,2
2022,"October",53077,2
2022,"October",54003,2
2022,"October",54011,4
2022,"October",54027,4
2022,"October",54029,4
2022,"October",54039,5
2022,"October",54053,2
2022,"October",54061,2
2022,"October",54079,2
2022,"October",54099,8
2022,"October",54107,2
2022,"October",55025,18
2022,"October",55031,2
2022,"October",55035,66
2022,"October",55043,2
2022,"October",55059,12
2022,"October",55063,4
2022,"October",55075,2
2022,"October",55079,27
2022,"October",55085,2
2022,"October",55101,105
2022,"October",55105,4
2022,"October",55121,2
2022,"October",55127,6
2022,"October",55133,6
2022,"October",56013,6
2022,"October",56021,2
2022,"October",56025,8
2022,"October",56039,2
2022,"October",66000,4
2022,"October",72000,44
2022,"November",1073,2
2022,"November",1097,29
2022,"November",1125,60
2022,"November",4003,15
2022,"November",4013,49
