"","county","count","month","year","state"
"346","FAYETTE",27378,"Jun","2017","WV"
"347","GILMER",4616,"Jun","2017","WV"
"348","GRANT",7072,"Jun","2017","WV"
"349","GREENBRIER",26599,"Jun","2017","WV"
"350","HAMPSHIRE",13764,"Jun","2017","WV"
"351","HANCOCK",23567,"Jun","2017","WV"
"352","HARDY",8624,"Jun","2017","WV"
"353","HARRISON",42559,"Jun","2017","WV"
"354","JACKSON",20922,"Jun","2017","WV"
"355","JEFFERSON",38277,"Jun","2017","WV"
"356","KANAWHA",141230,"Jun","2017","WV"
"357","LEWIS",9594,"Jun","2017","WV"
"358","LINCOLN",12993,"Jun","2017","WV"
"359","LOGAN",24597,"Jun","2017","WV"
"360","MARION",40447,"Jun","2017","WV"
"361","MARSHALL",20708,"Jun","2017","WV"
"362","MASON",18011,"Jun","2017","WV"
"363","MCDOWELL",17011,"Jun","2017","WV"
"364","MERCER",40147,"Jun","2017","WV"
"365","MINERAL",18438,"Jun","2017","WV"
"366","MINGO",19423,"Jun","2017","WV"
"367","MONONGALIA",66448,"Jun","2017","WV"
"368","MONROE",10204,"Jun","2017","WV"
"369","MORGAN",13121,"Jun","2017","WV"
"370","NICHOLAS",15462,"Jun","2017","WV"
"371","OHIO",28627,"Jun","2017","WV"
"372","PENDLETON",4908,"Jun","2017","WV"
"373","PLEASANTS",5203,"Jun","2017","WV"
"374","POCAHONTAS",5485,"Jun","2017","WV"
"375","PRESTON",18496,"Jun","2017","WV"
"376","PUTNAM",39337,"Jun","2017","WV"
"377","RALEIGH",50669,"Jun","2017","WV"
"378","RANDOLPH",17786,"Jun","2017","WV"
"379","RITCHIE",5886,"Jun","2017","WV"
"380","ROANE",9518,"Jun","2017","WV"
"381","SUMMERS",8993,"Jun","2017","WV"
"382","TAYLOR",10731,"Jun","2017","WV"
"383","TUCKER",5619,"Jun","2017","WV"
"384","TYLER",6357,"Jun","2017","WV"
"385","UPSHUR",13175,"Jun","2017","WV"
"386","WAYNE",25926,"Jun","2017","WV"
"387","WEBSTER",5182,"Jun","2017","WV"
"388","WETZEL",11731,"Jun","2017","WV"
"389","WIRT",4228,"Jun","2017","WV"
"390","WOOD",56166,"Jun","2017","WV"
"391","WYOMING",17328,"Jun","2017","WV"
"392","WEST VIRGINIA",1224667,"Jun","2017","WV"
"393","BARBOUR",9925,"Mar","2017","WV"
"394","BERKELEY",72659,"Mar","2017","WV"
"395","BOONE",15014,"Mar","2017","WV"
"396","BRAXTON",8062,"Mar","2017","WV"
"397","BROOKE",19070,"Mar","2017","WV"
"398","CABELL",52528,"Mar","2017","WV"
"399","CALHOUN",4718,"Mar","2017","WV"
"400","CLAY",5379,"Mar","2017","WV"
"401","DODDRIDGE",4694,"Mar","2017","WV"
"402","FAYETTE",27427,"Mar","2017","WV"
"403","GILMER",4651,"Mar","2017","WV"
"404","GRANT",7070,"Mar","2017","WV"
"405","GREENBRIER",26837,"Mar","2017","WV"
"406","HAMPSHIRE",15482,"Mar","2017","WV"
"407","HANCOCK",23649,"Mar","2017","WV"
"408","HARDY",9325,"Mar","2017","WV"
"409","HARRISON",43079,"Mar","2017","WV"
"410","JACKSON",20954,"Mar","2017","WV"
"411","JEFFERSON",38078,"Mar","2017","WV"
"412","KANAWHA",141612,"Mar","2017","WV"
"413","LEWIS",9572,"Mar","2017","WV"
"414","LINCOLN",13012,"Mar","2017","WV"
"415","LOGAN",25464,"Mar","2017","WV"
"416","MARION",40680,"Mar","2017","WV"
"417","MARSHALL",20710,"Mar","2017","WV"
"418","MASON",18076,"Mar","2017","WV"
"419","MCDOWELL",17464,"Mar","2017","WV"
"420","MERCER",41013,"Mar","2017","WV"
"421","MINERAL",19318,"Mar","2017","WV"
"422","MINGO",19513,"Mar","2017","WV"
"423","MONONGALIA",66460,"Mar","2017","WV"
"424","MONROE",10392,"Mar","2017","WV"
"425","MORGAN",13151,"Mar","2017","WV"
"426","NICHOLAS",15522,"Mar","2017","WV"
"427","OHIO",29394,"Mar","2017","WV"
"428","PENDLETON",4889,"Mar","2017","WV"
"429","PLEASANTS",5217,"Mar","2017","WV"
"430","POCAHONTAS",5469,"Mar","2017","WV"
"431","PRESTON",18472,"Mar","2017","WV"
