"","year","month","fips_code","n"
"21201",2021,"January",12103,3
"21202",2021,"January",12107,2
"21203",2021,"January",12127,10
"21204",2021,"January",13021,10
"21205",2021,"January",13051,4
"21206",2021,"January",13059,9
"21207",2021,"January",13067,3
"21208",2021,"January",13073,1
"21209",2021,"January",13089,4
"21210",2021,"January",13109,2
"21211",2021,"January",13113,1
"21212",2021,"January",13115,2
"21213",2021,"January",13121,26
"21214",2021,"January",13151,1
"21215",2021,"January",13171,1
"21216",2021,"January",13185,2
"21217",2021,"January",13215,2
"21218",2021,"January",13245,2
"21219",2021,"January",13313,3
"21220",2021,"January",15001,13
"21221",2021,"January",15003,12
"21222",2021,"January",16001,11
"21223",2021,"January",16055,9
"21224",2021,"January",16069,2
"21225",2021,"January",17019,3
"21226",2021,"January",17031,48
"21227",2021,"January",17051,10
"21228",2021,"January",17089,3
"21229",2021,"January",17097,3
"21230",2021,"January",17099,2
"21231",2021,"January",17109,2
"21232",2021,"January",17119,1
"21233",2021,"January",17143,2
"21234",2021,"January",17161,11
"21235",2021,"January",17163,1
"21236",2021,"January",17167,6
"21237",2021,"January",17183,1
"21238",2021,"January",17201,72
"21239",2021,"January",18003,12
"21240",2021,"January",18057,2
"21241",2021,"January",18089,4
"21242",2021,"January",18091,2
"21243",2021,"January",18097,12
"21244",2021,"January",18105,7
"21245",2021,"January",18141,5
"21246",2021,"January",18163,4
"21247",2021,"January",18167,4
"21248",2021,"January",19013,1
"21249",2021,"January",19061,2
"21250",2021,"January",19103,18
"21251",2021,"January",19153,6
"21252",2021,"January",19193,1
"21253",2021,"January",20005,2
"21254",2021,"January",20091,2
"21255",2021,"January",20173,1
"21256",2021,"January",20177,8
"21257",2021,"January",21015,2
"21258",2021,"January",21035,2
"21259",2021,"January",21059,3
"21260",2021,"January",21067,5
"21261",2021,"January",21071,1
"21262",2021,"January",21073,13
"21263",2021,"January",21111,13
"21264",2021,"January",21125,1
"21265",2021,"January",21173,2
"21266",2021,"January",21185,2
"21267",2021,"January",21199,3
"21268",2021,"January",21227,2
"21269",2021,"January",21235,1
"21270",2021,"January",22009,1
"21271",2021,"January",22015,1
"21272",2021,"January",22017,4
"21273",2021,"January",22033,7
"21274",2021,"January",22055,1
"21275",2021,"January",22069,2
"21276",2021,"January",22071,1
"21277",2021,"January",22073,2
"21278",2021,"January",22097,1
"21279",2021,"January",22101,1
"21280",2021,"January",23007,10
"21281",2021,"January",23009,10
"21282",2021,"January",23011,7
"21283",2021,"January",23027,10
"21284",2021,"January",23031,1
"21285",2021,"January",24003,4
"21286",2021,"January",24005,6
"21287",2021,"January",24013,2
"21288",2021,"January",24021,3
"21289",2021,"January",24025,4
"21290",2021,"January",24031,2
"21291",2021,"January",24510,25
"21292",2021,"January",25001,3
"21293",2021,"January",25007,2
"21294",2021,"January",25009,5
"21295",2021,"January",25011,5
"21296",2021,"January",25013,12
"21297",2021,"January",25015,10
"21298",2021,"January",25017,14
"21299",2021,"January",25021,13
"21300",2021,"January",25025,25
"21301",2021,"January",25027,2
"21302",2021,"January",26023,1
"21303",2021,"January",26043,3
"21304",2021,"January",26049,4
"21305",2021,"January",26055,1
"21306",2021,"January",26059,2
"21307",2021,"January",26061,1
"21308",2021,"January",26065,18
"21309",2021,"January",26077,2
"21310",2021,"January",26081,2
"21311",2021,"January",26099,3
"21312",2021,"January",26101,2
"21313",2021,"January",26103,2
"21314",2021,"January",26105,3
"21315",2021,"January",26125,2
"21316",2021,"January",26137,3
"21317",2021,"January",26139,2
"21318",2021,"January",26161,9
"21319",2021,"January",26163,10
"21320",2021,"January",27001,6
"21321",2021,"January",27007,2
"21322",2021,"January",27013,10
"21323",2021,"January",27015,1
"21324",2021,"January",27017,2
"21325",2021,"January",27021,6
"21326",2021,"January",27035,4
"21327",2021,"January",27047,5
"21328",2021,"January",27053,19
"21329",2021,"January",27057,3
"21330",2021,"January",27103,2
"21331",2021,"January",27109,5
"21332",2021,"January",27119,3
"21333",2021,"January",27123,28
"21334",2021,"January",27137,4
"21335",2021,"January",27139,1
"21336",2021,"January",27163,24
"21337",2021,"January",28033,2
"21338",2021,"January",28035,1
"21339",2021,"January",28047,5
"21340",2021,"January",28049,3
"21341",2021,"January",28057,2
"21342",2021,"January",28091,1
"21343",2021,"January",28109,1
"21344",2021,"January",28121,2
"21345",2021,"January",29011,2
"21346",2021,"January",29015,2
"21347",2021,"January",29019,2
"21348",2021,"January",29031,5
"21349",2021,"January",29051,5
"21350",2021,"January",29077,12
"21351",2021,"January",29095,32
"21352",2021,"January",29097,2
"21353",2021,"January",29189,2
"21354",2021,"January",29510,16
"21355",2021,"January",30029,1
"21356",2021,"January",30031,3
"21357",2021,"January",30049,3
"21358",2021,"January",30063,3
"21359",2021,"January",30081,1
"21360",2021,"January",30111,5
"21361",2021,"January",31055,2
"21362",2021,"January",31109,8
"21363",2021,"January",31119,2
"21364",2021,"January",32003,7
"21365",2021,"January",32013,1
"21366",2021,"January",32031,6
"21367",2021,"January",32510,5
"21368",2021,"January",33005,10
"21369",2021,"January",33011,4
"21370",2021,"January",33013,7
"21371",2021,"January",33017,1
"21372",2021,"January",34001,2
"21373",2021,"January",34003,31
"21374",2021,"January",34009,2
"21375",2021,"January",34013,16
"21376",2021,"January",34017,12
"21377",2021,"January",34019,1
"21378",2021,"January",34021,5
"21379",2021,"January",34023,1
"21380",2021,"January",34025,1
"21381",2021,"January",34031,2
"21382",2021,"January",34039,5
"21383",2021,"January",35013,2
"21384",2021,"January",35043,1
"21385",2021,"January",35049,3
"21386",2021,"January",36001,25
"21387",2021,"January",36005,30
"21388",2021,"January",36015,2
"21389",2021,"January",36019,4
"21390",2021,"January",36029,24
"21391",2021,"January",36037,2
"21392",2021,"January",36045,1
"21393",2021,"January",36047,74
"21394",2021,"January",36051,2
"21395",2021,"January",36055,4
"21396",2021,"January",36059,7
"21397",2021,"January",36061,174
"21398",2021,"January",36065,1
"21399",2021,"January",36067,20
"21400",2021,"January",36069,2
"21401",2021,"January",36081,14
"21402",2021,"January",36087,1
"21403",2021,"January",36091,1
"21404",2021,"January",36103,18
"21405",2021,"January",36109,10
"21406",2021,"January",36113,2
"21407",2021,"January",36115,5
"21408",2021,"January",36119,11
"21409",2021,"January",37001,25
"21410",2021,"January",37019,2
"21411",2021,"January",37021,3
"21412",2021,"January",37051,1
"21413",2021,"January",37063,8
"21414",2021,"January",37081,5
"21415",2021,"January",37087,2
"21416",2021,"January",37089,4
"21417",2021,"January",37105,1
"21418",2021,"January",37119,2
"21419",2021,"January",37129,6
"21420",2021,"January",37147,2
"21421",2021,"January",37167,2
"21422",2021,"January",37183,13
"21423",2021,"January",38005,1
"21424",2021,"January",38015,5
"21425",2021,"January",38017,2
"21426",2021,"January",39007,2
"21427",2021,"January",39035,8
"21428",2021,"January",39039,2
"21429",2021,"January",39049,16
"21430",2021,"January",39061,1
"21431",2021,"January",39077,1
"21432",2021,"January",39081,1
"21433",2021,"January",39095,3
"21434",2021,"January",39113,4
"21435",2021,"January",39119,2
"21436",2021,"January",39133,4
"21437",2021,"January",39141,2
"21438",2021,"January",39145,1
"21439",2021,"January",39153,4
"21440",2021,"January",39169,34
"21441",2021,"January",39173,2
"21442",2021,"January",40021,1
"21443",2021,"January",40031,1
"21444",2021,"January",40109,4
"21445",2021,"January",40119,2
"21446",2021,"January",40143,2
"21447",2021,"January",41003,1
"21448",2021,"January",41005,5
"21449",2021,"January",41009,3
"21450",2021,"January",41013,2
"21451",2021,"January",41017,3
"21452",2021,"January",41029,2
"21453",2021,"January",41039,17
"21454",2021,"January",41047,21
"21455",2021,"January",41051,66
"21456",2021,"January",41059,1
"21457",2021,"January",41067,7
"21458",2021,"January",42003,6
"21459",2021,"January",42007,1
"21460",2021,"January",42015,2
"21461",2021,"January",42017,14
"21462",2021,"January",42027,2
"21463",2021,"January",42029,2
"21464",2021,"January",42031,2
"21465",2021,"January",42039,1
"21466",2021,"January",42041,1
"21467",2021,"January",42043,7
"21468",2021,"January",42045,5
"21469",2021,"January",42049,5
"21470",2021,"January",42071,2
"21471",2021,"January",42077,1
"21472",2021,"January",42079,2
"21473",2021,"January",42089,2
"21474",2021,"January",42091,4
"21475",2021,"January",42095,8
"21476",2021,"January",42101,25
"21477",2021,"January",42133,6
"21478",2021,"January",44005,10
"21479",2021,"January",44007,8
"21480",2021,"January",45003,4
"21481",2021,"January",45019,3
"21482",2021,"January",45079,12
"21483",2021,"January",46065,4
"21484",2021,"January",46099,4
"21485",2021,"January",46103,4
"21486",2021,"January",47001,12
"21487",2021,"January",47011,3
"21488",2021,"January",47037,7
"21489",2021,"January",47053,1
"21490",2021,"January",47065,1
"21491",2021,"January",47093,2
"21492",2021,"January",47113,1
"21493",2021,"January",47157,7
"21494",2021,"January",47187,2
"21495",2021,"January",47189,1
"21496",2021,"January",48021,1
"21497",2021,"January",48027,1
"21498",2021,"January",48029,1
"21499",2021,"January",48041,2
"21500",2021,"January",48061,3
"21501",2021,"January",48113,6
"21502",2021,"January",48141,8
"21503",2021,"January",48167,2
"21504",2021,"January",48171,3
"21505",2021,"January",48201,15
"21506",2021,"January",48303,4
"21507",2021,"January",48329,2
"21508",2021,"January",48355,7
"21509",2021,"January",48361,2
"21510",2021,"January",48441,2
"21511",2021,"January",48453,22
"21512",2021,"January",48479,2
"21513",2021,"January",49005,2
"21514",2021,"January",49021,2
"21515",2021,"January",49035,28
"21516",2021,"January",49043,2
"21517",2021,"January",49053,9
"21518",2021,"January",49057,2
"21519",2021,"January",50007,1
"21520",2021,"January",50023,7
"21521",2021,"January",50025,1
"21522",2021,"January",50027,4
"21523",2021,"January",51013,1
"21524",2021,"January",51019,2
"21525",2021,"January",51031,2
"21526",2021,"January",51059,3
"21527",2021,"January",51061,10
"21528",2021,"January",51067,4
"21529",2021,"January",51075,3
"21530",2021,"January",51087,1
"21531",2021,"January",51153,2
"21532",2021,"January",51191,2
"21533",2021,"January",51510,3
"21534",2021,"January",51540,3
"21535",2021,"January",51580,1
"21536",2021,"January",51600,4
"21537",2021,"January",51660,3
"21538",2021,"January",51678,2
"21539",2021,"January",51680,6
"21540",2021,"January",51740,2
"21541",2021,"January",51760,11
"21542",2021,"January",51770,1
"21543",2021,"January",51775,3
"21544",2021,"January",51790,4
"21545",2021,"January",51830,1
"21546",2021,"January",51840,2
"21547",2021,"January",53007,5
"21548",2021,"January",53009,4
"21549",2021,"January",53011,10
"21550",2021,"January",53015,7
"21551",2021,"January",53021,4
"21552",2021,"January",53029,2
"21553",2021,"January",53031,2
"21554",2021,"January",53033,59
"21555",2021,"January",53041,2
"21556",2021,"January",53053,6
"21557",2021,"January",53061,3
"21558",2021,"January",53063,4
"21559",2021,"January",53067,27
"21560",2021,"January",53073,16
"21561",2021,"January",54003,1
"21562",2021,"January",54011,1
"21563",2021,"January",54037,4
"21564",2021,"January",54039,1
"21565",2021,"January",55025,7
"21566",2021,"January",55031,4
"21567",2021,"January",55059,4
"21568",2021,"January",55073,2
"21569",2021,"January",55079,30
"21570",2021,"January",55085,1
"21571",2021,"January",55101,3
"21572",2021,"January",55139,3
"21573",2021,"January",56021,11
"21574",2021,"January",56025,3
"21575",2021,"January",56029,5
"21576",2021,"January",66000,1
"21577",2021,"January",NA,1
"21578",2021,"February",1031,2
"21579",2021,"February",1047,3
"21580",2021,"February",1073,3
"21581",2021,"February",1089,2
"21582",2021,"February",1097,2
"21583",2021,"February",1101,3
"21584",2021,"February",4003,8
"21585",2021,"February",4013,7
"21586",2021,"February",4019,16
"21587",2021,"February",5007,1
"21588",2021,"February",5143,2
"21589",2021,"February",6001,24
"21590",2021,"February",6007,7
"21591",2021,"February",6013,20
"21592",2021,"February",6019,14
"21593",2021,"February",6029,7
"21594",2021,"February",6037,141
"21595",2021,"February",6041,7
"21596",2021,"February",6045,1
"21597",2021,"February",6053,4
"21598",2021,"February",6057,1
"21599",2021,"February",6065,3
"21600",2021,"February",6067,26
"21601",2021,"February",6069,1
"21602",2021,"February",6071,2
"21603",2021,"February",6073,31
"21604",2021,"February",6075,33
"21605",2021,"February",6077,6
"21606",2021,"February",6079,9
"21607",2021,"February",6081,11
"21608",2021,"February",6083,12
"21609",2021,"February",6085,31
"21610",2021,"February",6087,3
"21611",2021,"February",6089,2
"21612",2021,"February",6095,2
"21613",2021,"February",6097,6
"21614",2021,"February",6099,2
"21615",2021,"February",6109,8
"21616",2021,"February",6111,7
"21617",2021,"February",6113,4
"21618",2021,"February",8005,1
"21619",2021,"February",8031,15
"21620",2021,"February",8083,1
"21621",2021,"February",8101,1
"21622",2021,"February",9001,5
"21623",2021,"February",9003,7
"21624",2021,"February",9009,13
"21625",2021,"February",10003,2
"21626",2021,"February",11001,82
"21627",2021,"February",12001,1
"21628",2021,"February",12011,12
"21629",2021,"February",12021,3
"21630",2021,"February",12031,8
"21631",2021,"February",12033,6
"21632",2021,"February",12057,12
"21633",2021,"February",12069,2
"21634",2021,"February",12071,5
"21635",2021,"February",12073,9
"21636",2021,"February",12081,1
"21637",2021,"February",12086,6
"21638",2021,"February",12087,1
"21639",2021,"February",12095,11
"21640",2021,"February",12097,3
"21641",2021,"February",12099,3
"21642",2021,"February",12103,1
"21643",2021,"February",12105,1
"21644",2021,"February",12127,8
"21645",2021,"February",13035,2
"21646",2021,"February",13059,9
"21647",2021,"February",13089,2
"21648",2021,"February",13121,15
"21649",2021,"February",13135,2
"21650",2021,"February",13205,1
"21651",2021,"February",13215,2
"21652",2021,"February",15001,12
"21653",2021,"February",15003,3
"21654",2021,"February",15007,3
"21655",2021,"February",16001,3
"21656",2021,"February",16019,2
"21657",2021,"February",16027,1
"21658",2021,"February",16083,2
"21659",2021,"February",17031,28
"21660",2021,"February",17051,8
"21661",2021,"February",17089,4
"21662",2021,"February",17091,2
"21663",2021,"February",17161,8
"21664",2021,"February",17197,1
"21665",2021,"February",17201,56
"21666",2021,"February",18003,5
"21667",2021,"February",18097,5
"21668",2021,"February",18141,2
"21669",2021,"February",18163,1
"21670",2021,"February",19013,2
"21671",2021,"February",19103,8
"21672",2021,"February",19187,1
"21673",2021,"February",20045,1
"21674",2021,"February",20111,5
"21675",2021,"February",20177,6
"21676",2021,"February",21067,1
"21677",2021,"February",21073,1
"21678",2021,"February",21111,3
"21679",2021,"February",21227,5
"21680",2021,"February",21235,1
"21681",2021,"February",22051,2
"21682",2021,"February",22055,2
"21683",2021,"February",22071,4
"21684",2021,"February",22125,1
"21685",2021,"February",23005,1
"21686",2021,"February",23007,8
"21687",2021,"February",23009,8
"21688",2021,"February",23017,3
"21689",2021,"February",23027,6
"21690",2021,"February",24003,6
"21691",2021,"February",24005,1
"21692",2021,"February",24013,2
"21693",2021,"February",24015,2
"21694",2021,"February",24021,4
"21695",2021,"February",24027,5
"21696",2021,"February",24031,5
"21697",2021,"February",24510,21
"21698",2021,"February",25005,3
"21699",2021,"February",25009,6
"21700",2021,"February",25011,7
"21701",2021,"February",25013,11
"21702",2021,"February",25015,11
"21703",2021,"February",25017,2
"21704",2021,"February",25021,10
"21705",2021,"February",25025,15
"21706",2021,"February",25027,3
"21707",2021,"February",26025,5
"21708",2021,"February",26049,3
"21709",2021,"February",26059,3
"21710",2021,"February",26075,1
"21711",2021,"February",26077,3
"21712",2021,"February",26081,4
"21713",2021,"February",26099,6
"21714",2021,"February",26161,7
"21715",2021,"February",26163,10
"21716",2021,"February",27001,1
"21717",2021,"February",27013,8
"21718",2021,"February",27017,12
"21719",2021,"February",27053,19
"21720",2021,"February",27057,4
"21721",2021,"February",27109,1
"21722",2021,"February",27123,15
"21723",2021,"February",27159,3
"21724",2021,"February",27163,8
"21725",2021,"February",28035,12
"21726",2021,"February",28049,1
"21727",2021,"February",28071,2
"21728",2021,"February",28075,3
"21729",2021,"February",29031,1
"21730",2021,"February",29047,1
"21731",2021,"February",29077,1
"21732",2021,"February",29095,9
"21733",2021,"February",29097,2
"21734",2021,"February",29510,8
"21735",2021,"February",30063,2
"21736",2021,"February",31055,1
"21737",2021,"February",31109,7
"21738",2021,"February",32003,75
"21739",2021,"February",32007,2
"21740",2021,"February",32023,2
"21741",2021,"February",32510,3
"21742",2021,"February",33003,1
"21743",2021,"February",33005,8
"21744",2021,"February",33011,1
"21745",2021,"February",34001,2
"21746",2021,"February",34003,28
"21747",2021,"February",34007,3
"21748",2021,"February",34013,11
"21749",2021,"February",34017,10
"21750",2021,"February",34021,1
"21751",2021,"February",34023,2
"21752",2021,"February",34031,1
"21753",2021,"February",34035,2
"21754",2021,"February",35001,6
"21755",2021,"February",35013,1
"21756",2021,"February",35049,1
"21757",2021,"February",35055,4
"21758",2021,"February",35061,3
"21759",2021,"February",36001,12
"21760",2021,"February",36005,3
"21761",2021,"February",36011,3
"21762",2021,"February",36013,1
"21763",2021,"February",36029,13
"21764",2021,"February",36033,1
"21765",2021,"February",36039,1
"21766",2021,"February",36043,1
"21767",2021,"February",36047,59
"21768",2021,"February",36055,16
"21769",2021,"February",36061,154
"21770",2021,"February",36065,3
"21771",2021,"February",36067,21
"21772",2021,"February",36071,2
"21773",2021,"February",36081,4
"21774",2021,"February",36083,1
"21775",2021,"February",36085,2
"21776",2021,"February",36089,1
"21777",2021,"February",36093,2
"21778",2021,"February",36103,11
"21779",2021,"February",36109,12
"21780",2021,"February",36113,1
"21781",2021,"February",36115,4
"21782",2021,"February",36119,11
"21783",2021,"February",37021,3
"21784",2021,"February",37025,3
"21785",2021,"February",37063,6
"21786",2021,"February",37067,3
"21787",2021,"February",37071,2
"21788",2021,"February",37081,3
"21789",2021,"February",37087,2
"21790",2021,"February",37089,2
"21791",2021,"February",37119,2
"21792",2021,"February",37135,3
"21793",2021,"February",37141,2
"21794",2021,"February",37183,8
"21795",2021,"February",38015,1
"21796",2021,"February",38085,1
"21797",2021,"February",39035,2
"21798",2021,"February",39049,7
"21799",2021,"February",39061,9
"21800",2021,"February",39073,2
"21801",2021,"February",39095,1
"21802",2021,"February",39099,1
"21803",2021,"February",39169,48
"21804",2021,"February",40027,3
"21805",2021,"February",40109,7
"21806",2021,"February",40143,4
"21807",2021,"February",41005,1
"21808",2021,"February",41017,3
"21809",2021,"February",41019,1
"21810",2021,"February",41033,1
"21811",2021,"February",41039,11
"21812",2021,"February",41043,1
"21813",2021,"February",41047,3
"21814",2021,"February",41051,46
"21815",2021,"February",41067,1
"21816",2021,"February",41071,1
"21817",2021,"February",42003,4
"21818",2021,"February",42027,2
"21819",2021,"February",42043,6
"21820",2021,"February",42045,4
"21821",2021,"February",42049,1
"21822",2021,"February",42077,26
"21823",2021,"February",42091,2
"21824",2021,"February",42101,26
"21825",2021,"February",42107,1
"21826",2021,"February",44001,1
"21827",2021,"February",44005,8
"21828",2021,"February",44007,4
"21829",2021,"February",44009,2
"21830",2021,"February",45003,4
"21831",2021,"February",45019,8
"21832",2021,"February",45063,2
"21833",2021,"February",45067,1
"21834",2021,"February",45079,2
"21835",2021,"February",46011,2
"21836",2021,"February",46027,2
"21837",2021,"February",46029,2
"21838",2021,"February",46065,2
"21839",2021,"February",46099,2
"21840",2021,"February",46103,2
"21841",2021,"February",46137,2
"21842",2021,"February",47001,8
"21843",2021,"February",47037,5
"21844",2021,"February",47093,4
"21845",2021,"February",47113,1
"21846",2021,"February",47179,7
"21847",2021,"February",48085,2
"21848",2021,"February",48141,2
"21849",2021,"February",48201,16
"21850",2021,"February",48309,3
"21851",2021,"February",48355,1
"21852",2021,"February",48375,2
"21853",2021,"February",48423,3
"21854",2021,"February",48439,2
"21855",2021,"February",48453,12
"21856",2021,"February",49005,5
"21857",2021,"February",49035,22
"21858",2021,"February",49053,1
"21859",2021,"February",50019,1
"21860",2021,"February",50027,4
"21861",2021,"February",51013,2
"21862",2021,"February",51061,8
"21863",2021,"February",51069,1
"21864",2021,"February",51075,2
"21865",2021,"February",51107,2
"21866",2021,"February",51121,3
"21867",2021,"February",51135,1
"21868",2021,"February",51185,1
"21869",2021,"February",51540,7
"21870",2021,"February",51550,1
"21871",2021,"February",51600,2
"21872",2021,"February",51630,2
"21873",2021,"February",51710,1
"21874",2021,"February",51760,7
"21875",2021,"February",51810,2
"21876",2021,"February",51830,2
"21877",2021,"February",53009,3
"21878",2021,"February",53011,9
"21879",2021,"February",53015,1
"21880",2021,"February",53033,44
"21881",2021,"February",53053,5
"21882",2021,"February",53057,1
"21883",2021,"February",53067,4
"21884",2021,"February",53071,2
"21885",2021,"February",53073,13
"21886",2021,"February",54039,2
"21887",2021,"February",54049,2
"21888",2021,"February",55003,1
"21889",2021,"February",55025,2
"21890",2021,"February",55035,2
"21891",2021,"February",55059,3
"21892",2021,"February",55079,20
"21893",2021,"February",55087,1
"21894",2021,"March",1055,1
"21895",2021,"March",1073,17
"21896",2021,"March",1077,2
"21897",2021,"March",1083,4
"21898",2021,"March",1089,2
"21899",2021,"March",1097,3
"21900",2021,"March",1101,8
"21901",2021,"March",2050,1
"21902",2021,"March",4001,2
"21903",2021,"March",4003,10
"21904",2021,"March",4005,1
"21905",2021,"March",4007,2
"21906",2021,"March",4013,23
"21907",2021,"March",4015,2
"21908",2021,"March",4019,23
"21909",2021,"March",4021,2
"21910",2021,"March",5007,3
"21911",2021,"March",5069,1
"21912",2021,"March",5119,9
"21913",2021,"March",5143,5
"21914",2021,"March",6001,41
"21915",2021,"March",6007,7
"21916",2021,"March",6013,13
"21917",2021,"March",6019,19
"21918",2021,"March",6023,5
"21919",2021,"March",6029,4
"21920",2021,"March",6037,206
"21921",2021,"March",6039,2
"21922",2021,"March",6041,3
"21923",2021,"March",6053,5
"21924",2021,"March",6057,4
"21925",2021,"March",6059,19
"21926",2021,"March",6061,2
"21927",2021,"March",6065,7
"21928",2021,"March",6067,24
"21929",2021,"March",6071,7
"21930",2021,"March",6073,53
"21931",2021,"March",6075,52
"21932",2021,"March",6077,10
"21933",2021,"March",6079,5
"21934",2021,"March",6081,10
"21935",2021,"March",6083,5
"21936",2021,"March",6085,34
"21937",2021,"March",6087,5
"21938",2021,"March",6089,3
"21939",2021,"March",6095,2
"21940",2021,"March",6097,3
"21941",2021,"March",6101,1
"21942",2021,"March",6107,2
"21943",2021,"March",6109,8
"21944",2021,"March",6111,10
"21945",2021,"March",6113,1
"21946",2021,"March",6115,1
"21947",2021,"March",8005,2
"21948",2021,"March",8013,22
"21949",2021,"March",8031,13
"21950",2021,"March",8041,6
"21951",2021,"March",8059,1
"21952",2021,"March",8067,4
"21953",2021,"March",8069,4
"21954",2021,"March",8077,2
"21955",2021,"March",8083,2
"21956",2021,"March",8101,2
"21957",2021,"March",8107,2
"21958",2021,"March",9001,14
"21959",2021,"March",9003,23
"21960",2021,"March",9005,1
"21961",2021,"March",9007,7
"21962",2021,"March",9009,19
"21963",2021,"March",9015,2
"21964",2021,"March",10001,2
"21965",2021,"March",10003,3
"21966",2021,"March",10005,2
"21967",2021,"March",11001,133
"21968",2021,"March",12001,13
"21969",2021,"March",12005,2
"21970",2021,"March",12009,4
"21971",2021,"March",12011,13
"21972",2021,"March",12021,1
"21973",2021,"March",12031,10
"21974",2021,"March",12033,4
"21975",2021,"March",12037,2
"21976",2021,"March",12057,6
"21977",2021,"March",12069,2
"21978",2021,"March",12073,15
"21979",2021,"March",12081,2
"21980",2021,"March",12086,12
"21981",2021,"March",12089,1
"21982",2021,"March",12095,10
"21983",2021,"March",12099,1
"21984",2021,"March",12103,2
"21985",2021,"March",12115,2
"21986",2021,"March",12127,10
"21987",2021,"March",13051,4
"21988",2021,"March",13057,2
"21989",2021,"March",13059,16
"21990",2021,"March",13067,1
"21991",2021,"March",13089,3
"21992",2021,"March",13095,2
"21993",2021,"March",13121,51
"21994",2021,"March",13135,8
"21995",2021,"March",13153,2
"21996",2021,"March",13163,1
"21997",2021,"March",13187,2
"21998",2021,"March",13209,1
"21999",2021,"March",13259,1
"22000",2021,"March",15001,12
"22001",2021,"March",15003,13
"22002",2021,"March",15009,3
"22003",2021,"March",16001,13
"22004",2021,"March",16017,1
"22005",2021,"March",16027,2
"22006",2021,"March",16047,2
"22007",2021,"March",16055,5
"22008",2021,"March",16065,2
"22009",2021,"March",16077,2
"22010",2021,"March",16083,2
"22011",2021,"March",17003,1
"22012",2021,"March",17019,5
"22013",2021,"March",17031,52
"22014",2021,"March",17043,9
"22015",2021,"March",17051,8
"22016",2021,"March",17077,2
"22017",2021,"March",17089,4
"22018",2021,"March",17091,2
"22019",2021,"March",17097,1
"22020",2021,"March",17113,2
"22021",2021,"March",17161,8
"22022",2021,"March",17179,2
"22023",2021,"March",17197,6
"22024",2021,"March",17201,64
"22025",2021,"March",18003,8
"22026",2021,"March",18005,3
"22027",2021,"March",18017,3
"22028",2021,"March",18089,3
"22029",2021,"March",18097,10
"22030",2021,"March",18105,12
"22031",2021,"March",18129,1
"22032",2021,"March",18141,6
"22033",2021,"March",18157,2
"22034",2021,"March",18163,2
"22035",2021,"March",19103,31
"22036",2021,"March",19153,1
"22037",2021,"March",19193,4
"22038",2021,"March",20045,3
"22039",2021,"March",20091,2
"22040",2021,"March",20155,5
"22041",2021,"March",20161,3
"22042",2021,"March",20177,11
"22043",2021,"March",21021,2
"22044",2021,"March",21035,3
"22045",2021,"March",21067,6
"22046",2021,"March",21073,4
"22047",2021,"March",21111,18
"22048",2021,"March",21151,1
"22049",2021,"March",21199,1
"22050",2021,"March",21227,2
"22051",2021,"March",22033,2
"22052",2021,"March",22071,4
"22053",2021,"March",23005,11
"22054",2021,"March",23007,8
"22055",2021,"March",23009,8
"22056",2021,"March",23011,7
"22057",2021,"March",23015,2
"22058",2021,"March",23019,2
"22059",2021,"March",24001,2
"22060",2021,"March",24003,10
"22061",2021,"March",24017,2
"22062",2021,"March",24021,2
"22063",2021,"March",24025,2
"22064",2021,"March",24027,7
"22065",2021,"March",24031,6
"22066",2021,"March",24033,10
"22067",2021,"March",24043,3
"22068",2021,"March",24510,27
"22069",2021,"March",25001,3
"22070",2021,"March",25003,2
"22071",2021,"March",25009,23
"22072",2021,"March",25011,5
"22073",2021,"March",25013,13
"22074",2021,"March",25015,10
"22075",2021,"March",25017,63
"22076",2021,"March",25021,19
"22077",2021,"March",25023,7
"22078",2021,"March",25025,53
"22079",2021,"March",25027,70
"22080",2021,"March",26021,1
"22081",2021,"March",26025,2
"22082",2021,"March",26049,1
"22083",2021,"March",26065,12
"22084",2021,"March",26077,2
"22085",2021,"March",26081,15
"22086",2021,"March",26093,2
"22087",2021,"March",26111,1
"22088",2021,"March",26125,2
"22089",2021,"March",26139,4
"22090",2021,"March",26145,1
"22091",2021,"March",26161,14
"22092",2021,"March",26163,17
"22093",2021,"March",27001,2
"22094",2021,"March",27007,5
"22095",2021,"March",27013,10
"22096",2021,"March",27031,1
"22097",2021,"March",27037,2
"22098",2021,"March",27053,57
"22099",2021,"March",27057,5
"22100",2021,"March",27061,3
"22101",2021,"March",27123,39
"22102",2021,"March",27131,5
"22103",2021,"March",27137,10
"22104",2021,"March",27163,2
"22105",2021,"March",28027,2
"22106",2021,"March",28047,2
"22107",2021,"March",28049,1
"22108",2021,"March",29019,3
"22109",2021,"March",29021,1
"22110",2021,"March",29051,4
"22111",2021,"March",29077,6
"22112",2021,"March",29095,12
"22113",2021,"March",29161,2
"22114",2021,"March",29189,2
"22115",2021,"March",29510,6
"22116",2021,"March",30049,5
"22117",2021,"March",30063,4
"22118",2021,"March",31055,6
"22119",2021,"March",31079,1
"22120",2021,"March",31109,3
"22121",2021,"March",32003,11
"22122",2021,"March",32023,2
"22123",2021,"March",32510,2
"22124",2021,"March",33005,14
"22125",2021,"March",33013,3
"22126",2021,"March",34001,2
"22127",2021,"March",34003,52
"22128",2021,"March",34007,2
"22129",2021,"March",34013,20
"22130",2021,"March",34017,8
"22131",2021,"March",34019,2
"22132",2021,"March",34021,3
