"","county","count","year","month","state"
"445","Payne",41658,"2017","3","OK"
"446","Pittsburg",27394,"2017","3","OK"
"447","Pontotoc",21904,"2017","3","OK"
"448","Pottawatomie",38708,"2017","3","OK"
"449","Pushmataha",7035,"2017","3","OK"
"450","Roger Mills",2387,"2017","3","OK"
"451","Rogers",56722,"2017","3","OK"
"452","Seminole",12256,"2017","3","OK"
"453","Sequoyah",22346,"2017","3","OK"
"454","Stephens",26596,"2017","3","OK"
"455","Texas",9452,"2017","3","OK"
"456","Tillman",4328,"2017","3","OK"
"457","Tulsa",359197,"2017","3","OK"
"458","Wagoner",42521,"2017","3","OK"
"459","Washington",32379,"2017","3","OK"
"460","Washita",6633,"2017","3","OK"
"461","Woods",5012,"2017","3","OK"
"462","Woodward",11321,"2017","3","OK"
"463","Adair",10560,"2017","4","OK"
"464","Alfalfa",2811,"2017","4","OK"
"465","Atoka",7173,"2017","4","OK"
"466","Beaver",2997,"2017","4","OK"
"467","Beckham",10756,"2017","4","OK"
"468","Blaine",5157,"2017","4","OK"
"469","Bryan",22542,"2017","4","OK"
"470","Caddo",13134,"2017","4","OK"
"471","Canadian",72382,"2017","4","OK"
"472","Carter",28300,"2017","4","OK"
"473","Cherokee",22697,"2017","4","OK"
"474","Choctaw",8034,"2017","4","OK"
"475","Cimarron",1548,"2017","4","OK"
"476","Cleveland",148215,"2017","4","OK"
"477","Coal",3656,"2017","4","OK"
"478","Comanche",50168,"2017","4","OK"
"479","Cotton",3485,"2017","4","OK"
"480","Craig",7616,"2017","4","OK"
"481","Creek",37405,"2017","4","OK"
"482","Custer",15307,"2017","4","OK"
"483","Delaware",21468,"2017","4","OK"
"484","Dewey",2811,"2017","4","OK"
"485","Ellis",2412,"2017","4","OK"
"486","Garfield",28689,"2017","4","OK"
"487","Garvin",14755,"2017","4","OK"
"488","Grady",30374,"2017","4","OK"
"489","Grant",2778,"2017","4","OK"
"490","Greer",2628,"2017","4","OK"
"491","Harmon",1352,"2017","4","OK"
"492","Harper",1918,"2017","4","OK"
"493","Haskell",6565,"2017","4","OK"
"494","Hughes",6298,"2017","4","OK"
"495","Jackson",11060,"2017","4","OK"
"496","Jefferson",3319,"2017","4","OK"
"497","Johnston",5752,"2017","4","OK"
"498","Kay",23086,"2017","4","OK"
"499","Kingfisher",7836,"2017","4","OK"
"500","Kiowa",4684,"2017","4","OK"
"501","Latimer",5982,"2017","4","OK"
"502","LeFlore",25859,"2017","4","OK"
"503","Lincoln",18480,"2017","4","OK"
"504","Logan",25194,"2017","4","OK"
"505","Love",5665,"2017","4","OK"
"506","Major",4200,"2017","4","OK"
"507","Marshall",7674,"2017","4","OK"
"508","Mayes",20941,"2017","4","OK"
"509","McClain",22205,"2017","4","OK"
"510","McCurtain",15041,"2017","4","OK"
"511","McIntosh",11345,"2017","4","OK"
"512","Murray",7395,"2017","4","OK"
"513","Muskogee",35522,"2017","4","OK"
"514","Noble",6119,"2017","4","OK"
"515","Nowata",5771,"2017","4","OK"
"516","Okfuskee",5487,"2017","4","OK"
"517","Oklahoma",381143,"2017","4","OK"
"518","Okmulgee",19455,"2017","4","OK"
"519","Osage",25297,"2017","4","OK"
"520","Ottawa",15605,"2017","4","OK"
"521","Pawnee",8503,"2017","4","OK"
"522","Payne",37717,"2017","4","OK"
"523","Pittsburg",25227,"2017","4","OK"
"524","Pontotoc",20623,"2017","4","OK"
"525","Pottawatomie",35951,"2017","4","OK"
"526","Pushmataha",6703,"2017","4","OK"
"527","Roger Mills",2265,"2017","4","OK"
"528","Rogers",52775,"2017","4","OK"
"529","Seminole",11362,"2017","4","OK"
"530","Sequoyah",20387,"2017","4","OK"
"531","Stephens",25023,"2017","4","OK"
"532","Texas",8447,"2017","4","OK"
"533","Tillman",3890,"2017","4","OK"
"534","Tulsa",331648,"2017","4","OK"
"535","Wagoner",39441,"2017","4","OK"
"536","Washington",30060,"2017","4","OK"
"537","Washita",6309,"2017","4","OK"
"538","Woods",4704,"2017","4","OK"
"539","Woodward",10441,"2017","4","OK"
"540","Adair",10557,"2017","5","OK"
"541","Alfalfa",2807,"2017","5","OK"
"542","Atoka",7171,"2017","5","OK"
"543","Beaver",2993,"2017","5","OK"
"544","Beckham",10771,"2017","5","OK"
"545","Blaine",5160,"2017","5","OK"
"546","Bryan",22561,"2017","5","OK"
"547","Caddo",13145,"2017","5","OK"
"548","Canadian",72700,"2017","5","OK"
"549","Carter",28401,"2017","5","OK"
"550","Cherokee",22710,"2017","5","OK"
"551","Choctaw",8046,"2017","5","OK"
"552","Cimarron",1549,"2017","5","OK"
"553","Cleveland",148309,"2017","5","OK"
"554","Coal",3660,"2017","5","OK"
"555","Comanche",50269,"2017","5","OK"
"556","Cotton",3487,"2017","5","OK"
"557","Craig",7626,"2017","5","OK"
"558","Creek",37475,"2017","5","OK"
"559","Custer",15354,"2017","5","OK"
"560","Delaware",21512,"2017","5","OK"
"561","Dewey",2813,"2017","5","OK"
"562","Ellis",2412,"2017","5","OK"
"563","Garfield",28690,"2017","5","OK"
"564","Garvin",14787,"2017","5","OK"
"565","Grady",30432,"2017","5","OK"
