"","county","count","month","year","state"
"370","BIG HORN",5504,"May","2018","WY"
"371","CAMPBELL",18834,"May","2018","WY"
"372","CARBON",6581,"May","2018","WY"
"373","CONVERSE",6699,"May","2018","WY"
"374","CROOK",3935,"May","2018","WY"
"375","FREMONT",17347,"May","2018","WY"
"376","GOSHEN",5988,"May","2018","WY"
"377","HOT SPRINGS",2659,"May","2018","WY"
"378","JOHNSON",4560,"May","2018","WY"
"379","LARAMIE",42132,"May","2018","WY"
"380","LINCOLN",9162,"May","2018","WY"
"381","NATRONA",33579,"May","2018","WY"
"382","NIOBRARA",1376,"May","2018","WY"
"383","PARK",15560,"May","2018","WY"
"384","PLATTE",4645,"May","2018","WY"
"385","SHERIDAN",14902,"May","2018","WY"
"386","SUBLETTE",4545,"May","2018","WY"
"387","SWEETWATER",17305,"May","2018","WY"
"388","TETON",13398,"May","2018","WY"
"389","UINTA",8689,"May","2018","WY"
"390","WASHAKIE",3942,"May","2018","WY"
"391","WESTON",3617,"May","2018","WY"
"392","ALBANY",17517,"June","2018","WY"
"393","BIG HORN",5503,"June","2018","WY"
"394","CAMPBELL",18838,"June","2018","WY"
"395","CARBON",6601,"June","2018","WY"
"396","CONVERSE",6697,"June","2018","WY"
"397","CROOK",3942,"June","2018","WY"
"398","FREMONT",17364,"June","2018","WY"
"399","GOSHEN",6007,"June","2018","WY"
"400","HOT SPRINGS",2663,"June","2018","WY"
"401","JOHNSON",4576,"June","2018","WY"
"402","LARAMIE",42153,"June","2018","WY"
"403","LINCOLN",9187,"June","2018","WY"
"404","NATRONA",33757,"June","2018","WY"
"405","NIOBRARA",1377,"June","2018","WY"
"406","PARK",15615,"June","2018","WY"
"407","PLATTE",4650,"June","2018","WY"
"408","SHERIDAN",14927,"June","2018","WY"
"409","SUBLETTE",4571,"June","2018","WY"
"410","SWEETWATER",17302,"June","2018","WY"
"411","TETON",13440,"June","2018","WY"
"412","UINTA",8808,"June","2018","WY"
"413","WASHAKIE",3945,"June","2018","WY"
"414","WESTON",3622,"June","2018","WY"
"415","ALBANY",17514,"July","2018","WY"
"416","BIG HORN",5517,"July","2018","WY"
"417","CAMPBELL",18830,"July","2018","WY"
"418","CARBON",6618,"July","2018","WY"
"419","CONVERSE",6707,"July","2018","WY"
"420","CROOK",3943,"July","2018","WY"
"421","FREMONT",17390,"July","2018","WY"
"422","GOSHEN",6018,"July","2018","WY"
"423","HOT SPRINGS",2664,"July","2018","WY"
"424","JOHNSON",4596,"July","2018","WY"
"425","LARAMIE",42188,"July","2018","WY"
"426","LINCOLN",9200,"July","2018","WY"
"427","NATRONA",33785,"July","2018","WY"
"428","NIOBRARA",1382,"July","2018","WY"
"429","PARK",15636,"July","2018","WY"
"430","PLATTE",4651,"July","2018","WY"
"431","SHERIDAN",14969,"July","2018","WY"
"432","SUBLETTE",4578,"July","2018","WY"
"433","SWEETWATER",17314,"July","2018","WY"
"434","TETON",13468,"July","2018","WY"
