"","county","count","month","year","state"
"275","EAST FELICIANA PAR 19","14207","May","2017","LA"
"276","EVANGELINE PAR 20","21826","May","2017","LA"
"277","FRANKLIN PAR 21","13763","May","2017","LA"
"278","GRANT PAR 22","12784","May","2017","LA"
"279","IBERIA PAR 23","47806","May","2017","LA"
"280","IBERVILLE PAR 24","21289","May","2017","LA"
"281","JACKSON PAR 25","10073","May","2017","LA"
"282","JEFFERSON PAR 26","271563","May","2017","LA"
"283","JEFFERSON DAVIS PAR 27","21111","May","2017","LA"
"284","LAFAYETTE PAR 28","152680","May","2017","LA"
"285","LAFOURCHE PAR 29","58412","May","2017","LA"
"286","LASALLE PAR 30","8936","May","2017","LA"
"287","LINCOLN PAR 31","26771","May","2017","LA"
"288","LIVINGSTON PAR 32","82275","May","2017","LA"
"289","MADISON PAR 33","7678","May","2017","LA"
"290","MOREHOUSE PAR 34","18585","May","2017","LA"
"291","NATCHITOCHES PAR 35","24994","May","2017","LA"
"292","ORLEANS PAR 36","257298","May","2017","LA"
"293","OUACHITA PAR 37","104064","May","2017","LA"
"294","PLAQUEMINES PAR 38","14754","May","2017","LA"
"295","POINTE COUPEE PAR 39","15540","May","2017","LA"
"296","RAPIDES PAR 40","85161","May","2017","LA"
"297","RED RIVER PAR 41","6129","May","2017","LA"
"298","RICHLAND PAR 42","14137","May","2017","LA"
"299","SABINE PAR 43","14747","May","2017","LA"
"300","ST. BERNARD PAR 44","26016","May","2017","LA"
"301","ST. CHARLES PAR 45","35137","May","2017","LA"
"302","ST. HELENA PAR 46","8486","May","2017","LA"
"303","ST. JAMES PAR 47","15682","May","2017","LA"
"304","ST. JOHN THE BAPTIST PAR 48","29717","May","2017","LA"
"305","ST. LANDRY PAR 49","59961","May","2017","LA"
"306","ST. MARTIN PAR 50","36837","May","2017","LA"
"307","ST. MARY PAR 51","32992","May","2017","LA"
"308","ST. TAMMANY PAR 52","170764","May","2017","LA"
"309","TANGIPAHOA PAR 53","78422","May","2017","LA"
"310","TENSAS PAR 54","3949","May","2017","LA"
"311","TERREBONNE PAR 55","63944","May","2017","LA"
"312","UNION PAR 56","15791","May","2017","LA"
"313","VERMILION PAR 57","37651","May","2017","LA"
"314","VERNON PAR 58","25199","May","2017","LA"
"315","WASHINGTON PAR 59","27647","May","2017","LA"
"316","WEBSTER PAR 60","25215","May","2017","LA"
"317","WEST BATON ROUGE PAR 61","16655","May","2017","LA"
"318","WEST CARROLL PAR 62","7271","May","2017","LA"
"319","WEST FELICIANA PAR 63","7758","May","2017","LA"
"320","WINN PAR 64","9165","May","2017","LA"
"321","ACADIA PAR 01","39806","June","2017","LA"
"322","ALLEN PAR 02","13709","June","2017","LA"
"323","ASCENSION PAR 03","75633","June","2017","LA"
"324","ASSUMPTION PAR 04","15128","June","2017","LA"
"325","AVOYELLES PAR 05","24600","June","2017","LA"
"326","BEAUREGARD PAR 06","22162","June","2017","LA"
"327","BIENVILLE PAR 07","9318","June","2017","LA"
"328","BOSSIER PAR 08","71551","June","2017","LA"
"329","CADDO PAR 09","164163","June","2017","LA"
"330","CALCASIEU PAR 10","128078","June","2017","LA"
"331","CALDWELL PAR 11","6623","June","2017","LA"
"332","CAMERON PAR 12","5146","June","2017","LA"
"333","CATAHOULA PAR 13","6886","June","2017","LA"
"334","CLAIBORNE PAR 14","9059","June","2017","LA"
"335","CONCORDIA PAR 15","13052","June","2017","LA"
"336","DE SOTO PAR 16","19085","June","2017","LA"
"337","EAST BATON ROUGE PAR 17","285479","June","2017","LA"
"338","EAST CARROLL PAR 18","5275","June","2017","LA"
"339","EAST FELICIANA PAR 19","14202","June","2017","LA"
"340","EVANGELINE PAR 20","21840","June","2017","LA"
"341","FRANKLIN PAR 21","13750","June","2017","LA"
"342","GRANT PAR 22","12777","June","2017","LA"
"343","IBERIA PAR 23","47821","June","2017","LA"
"344","IBERVILLE PAR 24","21276","June","2017","LA"
"345","JACKSON PAR 25","10070","June","2017","LA"
"346","JEFFERSON PAR 26","271746","June","2017","LA"
"347","JEFFERSON DAVIS PAR 27","21091","June","2017","LA"
"348","LAFAYETTE PAR 28","152773","June","2017","LA"
"349","LAFOURCHE PAR 29","58490","June","2017","LA"
"350","LASALLE PAR 30","8909","June","2017","LA"
"351","LINCOLN PAR 31","26797","June","2017","LA"
"352","LIVINGSTON PAR 32","82208","June","2017","LA"
"353","MADISON PAR 33","7697","June","2017","LA"
"354","MOREHOUSE PAR 34","18592","June","2017","LA"
"355","NATCHITOCHES PAR 35","24961","June","2017","LA"
"356","ORLEANS PAR 36","257369","June","2017","LA"
"357","OUACHITA PAR 37","104022","June","2017","LA"
"358","PLAQUEMINES PAR 38","14747","June","2017","LA"
"359","POINTE COUPEE PAR 39","15541","June","2017","LA"
"360","RAPIDES PAR 40","85193","June","2017","LA"
"361","RED RIVER PAR 41","6116","June","2017","LA"
"362","RICHLAND PAR 42","14119","June","2017","LA"
"363","SABINE PAR 43","14759","June","2017","LA"
"364","ST. BERNARD PAR 44","25995","June","2017","LA"
"365","ST. CHARLES PAR 45","35177","June","2017","LA"
"366","ST. HELENA PAR 46","8481","June","2017","LA"
"367","ST. JAMES PAR 47","15693","June","2017","LA"
"368","ST. JOHN THE BAPTIST PAR 48","29754","June","2017","LA"
"369","ST. LANDRY PAR 49","60016","June","2017","LA"
"370","ST. MARTIN PAR 50","36844","June","2017","LA"
"371","ST. MARY PAR 51","33023","June","2017","LA"
"372","ST. TAMMANY PAR 52","171123","June","2017","LA"
"373","TANGIPAHOA PAR 53","78492","June","2017","LA"
"374","TENSAS PAR 54","3946","June","2017","LA"
"375","TERREBONNE PAR 55","63922","June","2017","LA"
"376","UNION PAR 56","15821","June","2017","LA"
"377","VERMILION PAR 57","37669","June","2017","LA"
"378","VERNON PAR 58","25185","June","2017","LA"
"379","WASHINGTON PAR 59","27680","June","2017","LA"
"380","WEBSTER PAR 60","25209","June","2017","LA"
"381","WEST BATON ROUGE PAR 61","16650","June","2017","LA"
"382","WEST CARROLL PAR 62","7270","June","2017","LA"
"383","WEST FELICIANA PAR 63","7752","June","2017","LA"
"384","WINN PAR 64","9182","June","2017","LA"
"385","ACADIA PAR 01","39744","July","2017","LA"
"386","ALLEN PAR 02","13700","July","2017","LA"
"387","ASCENSION PAR 03","75635","July","2017","LA"
"388","ASSUMPTION PAR 04","15103","July","2017","LA"
"389","AVOYELLES PAR 05","24592","July","2017","LA"
"390","BEAUREGARD PAR 06","22134","July","2017","LA"
"391","BIENVILLE PAR 07","9315","July","2017","LA"
"392","BOSSIER PAR 08","71599","July","2017","LA"
"393","CADDO PAR 09","164152","July","2017","LA"
"394","CALCASIEU PAR 10","128042","July","2017","LA"
