"","county","count","month","year","state"
"398","Adams",2444,"10","2017","ID"
"399","Bannock",39587,"10","2017","ID"
"400","Bear Lake",3283,"10","2017","ID"
"401","Benewah",4963,"10","2017","ID"
"402","Bingham",18860,"10","2017","ID"
"403","Blaine",12238,"10","2017","ID"
"404","Boise",4381,"10","2017","ID"
"405","Bonner",24350,"10","2017","ID"
"406","Bonneville",50163,"10","2017","ID"
"407","Boundary",5940,"10","2017","ID"
"408","Butte",1446,"10","2017","ID"
"409","Camas",663,"10","2017","ID"
"410","Canyon",83661,"10","2017","ID"
"411","Caribou",3635,"10","2017","ID"
"412","Cassia",9191,"10","2017","ID"
"413","Clark",357,"10","2017","ID"
"414","Clearwater",4319,"10","2017","ID"
"415","Custer",2720,"10","2017","ID"
"416","Elmore",9828,"10","2017","ID"
"417","Franklin",6110,"10","2017","ID"
"418","Fremont",6495,"10","2017","ID"
"419","Gem",9131,"10","2017","ID"
"420","Gooding",5990,"10","2017","ID"
"421","Idaho",9342,"10","2017","ID"
"422","Jefferson",12928,"10","2017","ID"
"423","Jerome",7762,"10","2017","ID"
"424","Kootenai",75779,"10","2017","ID"
"425","Latah",21510,"10","2017","ID"
"426","Lemhi",4689,"10","2017","ID"
"427","Lewis",1913,"10","2017","ID"
"428","Lincoln",2032,"10","2017","ID"
"429","Madison",18064,"10","2017","ID"
"430","Minidoka",7662,"10","2017","ID"
"431","Nez Perce",20731,"10","2017","ID"
"432","Oneida",2405,"10","2017","ID"
"433","Owyhee",4785,"10","2017","ID"
"434","Payette",10389,"10","2017","ID"
"435","Power",3242,"10","2017","ID"
"436","Shoshone",6212,"10","2017","ID"
"437","Teton",5780,"10","2017","ID"
"438","Twin Falls",34088,"10","2017","ID"
"439","Valley",6007,"10","2017","ID"
"440","Washington",4992,"10","2017","ID"
"441","Ada",227888,"11","2017","ID"
"442","Adams",2444,"11","2017","ID"
"443","Bannock",39614,"11","2017","ID"
"444","Bear Lake",3277,"11","2017","ID"
"445","Benewah",4962,"11","2017","ID"
"446","Bingham",18867,"11","2017","ID"
