"","county","count","year","month","state"
"535","060  KNOTT","11143","2017","June","KY"
"536","061  KNOX","24089","2017","June","KY"
"537","062  LARUE","10435","2017","June","KY"
"538","063  LAUREL","46484","2017","June","KY"
"539","064  LAWRENCE","12493","2017","June","KY"
"540","065  LEE","5210","2017","June","KY"
"541","066  LESLIE","8481","2017","June","KY"
"542","067  LETCHER","16270","2017","June","KY"
"543","068  LEWIS","10164","2017","June","KY"
"544","069  LINCOLN","18073","2017","June","KY"
"545","070  LIVINGSTON","7672","2017","June","KY"
"546","071  LOGAN","17818","2017","June","KY"
"547","072  LYON","6399","2017","June","KY"
"548","073  MCCRACKEN","53979","2017","June","KY"
"549","074  MCCREARY","11134","2017","June","KY"
"550","075  MCLEAN","6969","2017","June","KY"
"551","076  MADISON","63917","2017","June","KY"
"552","077  MAGOFFIN","9925","2017","June","KY"
"553","078  MARION","13196","2017","June","KY"
"554","079  MARSHALL","25549","2017","June","KY"
"555","080  MARTIN","8174","2017","June","KY"
"556","081  MASON","13130","2017","June","KY"
"557","082  MEADE","21425","2017","June","KY"
"558","083  MENIFEE","5387","2017","June","KY"
"559","084  MERCER","17672","2017","June","KY"
"560","085  METCALFE","7745","2017","June","KY"
"561","086  MONROE","8557","2017","June","KY"
"562","087  MONTGOMERY","20274","2017","June","KY"
"563","088  MORGAN","9068","2017","June","KY"
"564","089  MUHLENBERG","22694","2017","June","KY"
"565","090  NELSON","33149","2017","June","KY"
"566","091  NICHOLAS","5453","2017","June","KY"
"567","092  OHIO","17544","2017","June","KY"
"568","093  OLDHAM","50967","2017","June","KY"
"569","094  OWEN","8090","2017","June","KY"
"570","095  OWSLEY","3552","2017","June","KY"
"571","096  PENDLETON","10360","2017","June","KY"
"572","097  PERRY","20517","2017","June","KY"
"573","098  PIKE","48984","2017","June","KY"
"574","099  POWELL","9893","2017","June","KY"
"575","100  PULASKI","47232","2017","June","KY"
"576","101  ROBERTSON","1727","2017","June","KY"
"577","102  ROCKCASTLE","12356","2017","June","KY"
"578","103  ROWAN","14673","2017","June","KY"
"579","104  RUSSELL","13984","2017","June","KY"
"580","105  SCOTT","39197","2017","June","KY"
"581","106  SHELBY","31845","2017","June","KY"
