"","county","count","month","year","state"
"633","Phelps","6035","June","2019","NE"
"634","Pierce","4819","June","2019","NE"
"635","Platte","20049","June","2019","NE"
"636","Polk","3513","June","2019","NE"
"637","Red Willow","7006","June","2019","NE"
"638","Richardson","5412","June","2019","NE"
"639","Rock","1015","June","2019","NE"
"640","Saline","7779","June","2019","NE"
"641","Sarpy","112298","June","2019","NE"
"642","Saunders","14832","June","2019","NE"
"643","Scotts Bluff","23865","June","2019","NE"
"644","Seward","10978","June","2019","NE"
"645","Sheridan","3721","June","2019","NE"
"646","Sherman","1989","June","2019","NE"
"647","Sioux","880","June","2019","NE"
"648","Stanton","3764","June","2019","NE"
"649","Thayer","3678","June","2019","NE"
"650","Thomas","499","June","2019","NE"
"651","Thurston","4431","June","2019","NE"
"652","Valley","2968","June","2019","NE"
"653","Washington","14351","June","2019","NE"
"654","Wayne","5221","June","2019","NE"
"655","Webster","2306","June","2019","NE"
"656","Wheeler","601","June","2019","NE"
"657","York","9727","June","2019","NE"
"658","Grand Total","1203872","June","2019","NE"
"659","Adams","19295","March","2019","NE"
"660","Antelope","4433","March","2019","NE"
"661","Arthur","329","March","2019","NE"
"662","Banner","528","March","2019","NE"
"663","Blaine","389","March","2019","NE"
"664","Boone","3674","March","2019","NE"
"665","Box Butte","7585","March","2019","NE"
"666","Boyd","1383","March","2019","NE"
"667","Brown","2084","March","2019","NE"
"668","Buffalo","29532","March","2019","NE"
"669","Burt","4785","March","2019","NE"
"670","Butler","5487","March","2019","NE"
"671","Cass","17821","March","2019","NE"
"672","Cedar","5612","March","2019","NE"
"673","Chase","2483","March","2019","NE"
"674","Cherry","4061","March","2019","NE"
"675","Cheyenne","6264","March","2019","NE"
"676","Clay","4266","March","2019","NE"
"677","Colfax","5106","March","2019","NE"
"678","Cuming","5697","March","2019","NE"
"679","Custer","7810","March","2019","NE"
"680","Dakota","10620","March","2019","NE"
"681","Dawes","5380","March","2019","NE"
"682","Dawson","13398","March","2019","NE"
"683","Deuel","1387","March","2019","NE"
"684","Dixon","3730","March","2019","NE"
"685","Dodge","21964","March","2019","NE"
"686","Douglas","351870","March","2019","NE"
"687","Dundy","1248","March","2019","NE"
"688","Fillmore","3952","March","2019","NE"
"689","Franklin","2238","March","2019","NE"
"690","Frontier","1824","March","2019","NE"
"691","Furnas","3377","March","2019","NE"
"692","Gage","14058","March","2019","NE"
"693","Garden","1352","March","2019","NE"
"694","Garfield","1272","March","2019","NE"
"695","Gosper","1421","March","2019","NE"
"696","Grant","486","March","2019","NE"
"697","Greeley","1567","March","2019","NE"
"698","Hall","33062","March","2019","NE"
"699","Hamilton","6564","March","2019","NE"
"700","Harlan","2418","March","2019","NE"
"701","Hayes","694","March","2019","NE"
"702","Hitchcock","1905","March","2019","NE"
"703","Holt","6975","March","2019","NE"
